Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
,3412 rpm,18 %,,,83 °C,,,,,,,,,,,,,,845 m
,3273 rpm,14 %,,,82 °C,,,,,,,,,,,,,,845 m
,3094 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,2980 rpm,47 %,,,83 °C,,,,,,,,,,,,,,845 m
,3089 rpm,59 %,,,83 °C,,,,,,,,,,,,,,845 m
,3326 rpm,53 %,,,83 °C,,,,,,,,,,,,,,845 m
,3541 rpm,18 %,,,83 °C,,,,,,,,,,,,,,845 m
,3408 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,3344 rpm,45 %,,,83 °C,,,,,,,,,,,,,,845 m
,3586 rpm,20 %,,,83 °C,,,,,,,,,,,,,,845 m
,3469 rpm,13 %,,,83 °C,,,,,,,,,,,,,,845 m
,3481 rpm,59 %,,,82 °C,,,,,,,,,,,,,,845 m
,3510 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,3454 rpm,15 %,,,83 °C,,,,,,,,,,,,,,845 m
,3314 rpm,37 %,,,82 °C,,,,,,,,,,,,,,845 m
,3364 rpm,69 %,,,82 °C,,,,,,,,,,,,,,845 m
,3633 rpm,27 %,,,82 °C,,,,,,,,,,,,,,845 m
,3556 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3467 rpm,69 %,,,82 °C,,,,,,,,,,,,,,845 m
,3450 rpm,41 %,,,82 °C,,,,,,,,,,,,,,845 m
,3594 rpm,18 %,,,82 °C,,,,,,,,,,,,,,845 m
,3351 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3370 rpm,69 %,,,82 °C,,,,,,,,,,,,,,845 m
,3519 rpm,47 %,,,82 °C,,,,,,,,,,,,,,845 m
,3642 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3493 rpm,12 %,,,82 °C,,,,,,,,,,,,,,845 m
,3317 rpm,71 %,,,82 °C,,,,,,,,,,,,,,845 m
,3450 rpm,46 %,,,82 °C,,,,,,,,,,,,,,845 m
,3563 rpm,19 %,,,82 °C,,,,,,,,,,,,,,845 m
,3425 rpm,13 %,,,82 °C,,,,,,,,,,,,,,845 m
,3275 rpm,49 %,,,82 °C,,,,,,,,,,,,,,845 m
,3367 rpm,36 %,,,82 °C,,,,,,,,,,,,,,845 m
,3476 rpm,16 %,,,82 °C,,,,,,,,,,,,,,845 m
,3406 rpm,12 %,,,82 °C,,,,,,,,,,,,,,845 m
,3220 rpm,37 %,,,82 °C,,,,,,,,,,,,,,845 m
,3351 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,3317 rpm,13 %,,,82 °C,,,,,,,,,,,,,,845 m
,3221 rpm,20 %,,,82 °C,,,,,,,,,,,,,,845 m
,3230 rpm,15 %,,,82 °C,,,,,,,,,,,,,,845 m
,3250 rpm,24 %,,,82 °C,,,,,,,,,,,,,,845 m
,3245 rpm,34 %,,,82 °C,,,,,,,,,,,,,,845 m
,3423 rpm,17 %,,,82 °C,,,,,,,,,,,,,,845 m
,3407 rpm,33 %,,,82 °C,,,,,,,,,,,,,,845 m
,3444 rpm,63 %,,,82 °C,,,,,,,,,,,,,,845 m
,3755 rpm,19 %,,,82 °C,,,,,,,,,,,,,,845 m
,3673 rpm,14 %,,,82 °C,,,,,,,,,,,,,,845 m
,3569 rpm,35 %,,,82 °C,,,,,,,,,,,,,,845 m
,3742 rpm,18 %,,,82 °C,,,,,,,,,,,,,,845 m
,3638 rpm,11 %,,,82 °C,,,,,,,,,,,,,,845 m
,3498 rpm,21 %,,,82 °C,,,,,,,,,,,,,,845 m
,3501 rpm,42 %,,,82 °C,,,,,,,,,,,,,,845 m
,3568 rpm,19 %,,,90 °C,,,,,,,,,,,,,,845 m
,4609 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4591 rpm,16 %,,,89 °C,,,,,,,,,,,,,,845 m
,4574 rpm,16 %,,,89 °C,,,,,,,,,,,,,,845 m
,4552 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4537 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4520 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4505 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4478 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4468 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4458 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4446 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4438 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4430 rpm,16 %,,,90 °C,,,,,,,,,,,,,,845 m
,4424 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4407 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4402 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4399 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4393 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4389 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4386 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4382 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4381 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4380 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4378 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4378 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4371 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4372 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4375 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4376 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4375 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4374 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4371 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4371 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4374 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4374 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4372 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4372 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4375 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4373 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4374 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4374 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4377 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4376 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4379 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4381 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4381 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4384 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4383 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4382 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4387 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4395 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4400 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4414 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4422 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4432 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4437 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4439 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4446 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4459 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4464 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4463 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4468 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4473 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4485 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4505 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4512 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4522 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4528 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4536 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4548 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4557 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4565 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4568 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4571 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4575 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4584 rpm,18 %,,,90 °C,,,,,,,,,,,,,,845 m
,4589 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4594 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4596 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4600 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4605 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4608 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4608 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4610 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4610 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4612 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4613 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4615 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4618 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4618 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4621 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4624 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4622 rpm,17 %,,,90 °C,,,,,,,,,,,,,,845 m
,4624 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4624 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4628 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4628 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4631 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4628 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4629 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4632 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4634 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4636 rpm,17 %,,,91 °C,,,,,,,,,,,,,,845 m
,4638 rpm,18 %,,,91 °C,,,,,,,,,,,,,,845 m
,4640 rpm,18 %,,,91 °C,,,,,,,,,,,,,,845 m
,4645 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4656 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4676 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4684 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4693 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4703 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4710 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4715 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4721 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4733 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4736 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4744 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4749 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4754 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4759 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4757 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4760 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4764 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4765 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4771 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4779 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4780 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4781 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4786 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4790 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4788 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4788 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4789 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4793 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4793 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4797 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4794 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4794 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4794 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4797 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4800 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,4802 rpm,15 %,,,92 °C,,,,,,,,,,,,,,845 m
,4794 rpm,9 %,,,92 °C,,,,,,,,,,,,,,845 m
,4486 rpm,7 %,,,92 °C,,,,,,,,,,,,,,845 m
,4307 rpm,7 %,,,92 °C,,,,,,,,,,,,,,845 m
,4141 rpm,7 %,,,92 °C,,,,,,,,,,,,,,845 m
,3976 rpm,9 %,,,92 °C,,,,,,,,,,,,,,845 m
,3805 rpm,10 %,,,92 °C,,,,,,,,,,,,,,845 m
,3625 rpm,11 %,,,92 °C,,,,,,,,,,,,,,845 m
,3299 rpm,11 %,,,92 °C,,,,,,,,,,,,,,845 m
,3152 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,2984 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,2841 rpm,13 %,,,92 °C,,,,,,,,,,,,,,845 m
,2692 rpm,13 %,,,92 °C,,,,,,,,,,,,,,845 m
,2536 rpm,13 %,,,92 °C,,,,,,,,,,,,,,845 m
,2235 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,2093 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,1944 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,1808 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,1662 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,1414 rpm,11 %,,,92 °C,,,,,,,,,,,,,,845 m
,1366 rpm,11 %,,,92 °C,,,,,,,,,,,,,,845 m
,1275 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,1233 rpm,13 %,,,92 °C,,,,,,,,,,,,,,845 m
,1189 rpm,13 %,,,92 °C,,,,,,,,,,,,,,845 m
,1133 rpm,12 %,,,93 °C,,,,,,,,,,,,,,845 m
,1024 rpm,12 %,,,92 °C,,,,,,,,,,,,,,845 m
,972 rpm,13 %,,,92 °C,,,,,,,,,,,,,,845 m
,923 rpm,14 %,,,92 °C,,,,,,,,,,,,,,845 m
,887 rpm,15 %,,,92 °C,,,,,,,,,,,,,,845 m
,851 rpm,15 %,,,93 °C,,,,,,,,,,,,,,845 m
,811 rpm,15 %,,,93 °C,,,,,,,,,,,,,,845 m
,737 rpm,15 %,,,93 °C,,,,,,,,,,,,,,845 m
,707 rpm,16 %,,,93 °C,,,,,,,,,,,,,,845 m
,679 rpm,16 %,,,93 °C,,,,,,,,,,,,,,845 m
,648 rpm,17 %,,,93 °C,,,,,,,,,,,,,,845 m
,610 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,598 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,604 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,620 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,634 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,643 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,657 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,670 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,680 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,660 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,667 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,667 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,654 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,648 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,641 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,625 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,616 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,609 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,597 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,597 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,594 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,593 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,599 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,603 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,612 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,621 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,633 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,645 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,662 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,665 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,664 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,668 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,663 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,660 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,659 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,653 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,625 rpm,17 %,,,93 °C,,,,,,,,,,,,,,845 m
,607 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,595 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,588 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,595 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,598 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,613 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,622 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,630 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,642 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,643 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,647 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,648 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,646 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,647 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,648 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,652 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,654 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,658 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,659 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,665 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,662 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,656 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,650 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,641 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,627 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,617 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,607 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,602 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,606 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,605 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,610 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,608 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,608 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,612 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,617 rpm,21 %,,,94 °C,,,,,,,,,,,,,,845 m
,634 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,660 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,677 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,644 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,663 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,664 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,665 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,658 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,655 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,642 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,631 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,617 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,605 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,588 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,576 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,568 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
,600 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
,620 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,632 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,648 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,662 rpm,21 %,,,94 °C,,,,,,,,,,,,,,845 m
,670 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,663 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,669 rpm,19 %,,,94 °C,,,,,,,,,,,,,,845 m
,665 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,664 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,656 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,657 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,644 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,626 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,619 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,600 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,595 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,584 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,593 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,594 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,614 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,625 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,633 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,645 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,659 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,670 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,666 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,677 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,667 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,671 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,658 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,662 rpm,17 %,,,93 °C,,,,,,,,,,,,,,845 m
,637 rpm,17 %,,,,,,,,,,,,,,,,,845 m
,3224 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3227 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3229 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3230 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3235 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3230 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3237 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3239 rpm,16 %,,,92 °C,,,,,,,,,,,,,,845 m
,3237 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3240 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3239 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3240 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3242 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3245 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3246 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3247 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3247 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3246 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3245 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3259 rpm,17 %,,,92 °C,,,,,,,,,,,,,,845 m
,3269 rpm,44 %,,,92 °C,,,,,,,,,,,,,,845 m
,3247 rpm,76 %,,,92 °C,,,,,,,,,,,,,,845 m
,3715 rpm,45 %,,,92 °C,,,,,,,,,,,,,,845 m
,4076 rpm,20 %,,,92 °C,,,,,,,,,,,,,,845 m
,3811 rpm,10 %,,,92 °C,,,,,,,,,,,,,,845 m
,3730 rpm,8 %,,,92 °C,,,,,,,,,,,,,,845 m
,3632 rpm,75 %,,,92 °C,,,,,,,,,,,,,,845 m
